"place_name","lat","lon","geo","place_descryption","plc_id","tpes"
"""Jabar Mosque""","35.3170468","47.0075691","0101000020E6100000E67A3606F8804740E67A3606F8804740","""Sanandaj""","423","[""mosque"",""place_of_worship"",""point_of_interest"",""establishment""]"
"""مسجد حاج فتح اله""","35.3226458","46.9968309","0101000020E61000003592A927987F47403592A927987F4740","""Sanandaj""","424","[""mosque"",""place_of_worship"",""point_of_interest"",""establishment""]"
"""مسجدابوالحسن فدوی""","35.3234008","46.9995201","0101000020E6100000EA984E46F07F4740EA984E46F07F4740","""Sanandaj, Farah Street""","425","[""mosque"",""place_of_worship"",""point_of_interest"",""establishment""]"
"""حضرت خالد ابن ولید""","35.299059","46.989255","0101000020E6100000C63368E89F7E4740C63368E89F7E4740","""Sanandaj, Sa'di Street""","426","[""mosque"",""place_of_worship"",""point_of_interest"",""establishment""]"
"""Mobarak Abad""","35.312884","46.9768953","0101000020E6100000DD8EBAE70A7D4740DD8EBAE70A7D4740","""سنندج، بهارستان 4""","427","[""mosque"",""place_of_worship"",""point_of_interest"",""establishment""]"
"""Seventh Art Video Club""","35.3115554","46.991411","0101000020E610000084F23E8EE67E474084F23E8EE67E4740","""Sanandaj, Abidar Street""","428","[""movie_rental"",""point_of_interest"",""establishment""]"
"""پرديس سينمايى بهمن""","35.3128432","46.9964245","0101000020E6100000723788D68A7F4740723788D68A7F4740","""Sanandaj, Ferdowsi Street""","429","[""movie_theater"",""point_of_interest"",""establishment""]"
"""پیمان احدی""","35.3151684","46.9901531","0101000020E61000003A443756BD7E47403A443756BD7E4740","""Sanandaj, Keshavarz Street""","430","[""movie_theater"",""point_of_interest"",""establishment""]"
"""دکتر همایون قسمتی""","35.3218748","46.9861647","0101000020E61000001C7C17A53A7E47401C7C17A53A7E4740","""Sanandaj""","431","[""movie_theater"",""point_of_interest"",""establishment""]"
"""Cinema Sheada""","35.3201332","47.0013916","0101000020E61000009D3E96992D8047409D3E96992D804740","""چوارباخ, Sanandaj""","432","[""movie_theater"",""point_of_interest"",""establishment""]"
"""Abidar Cinema""","35.308559","46.9743955","0101000020E61000004EEFE2FDB87C47404EEFE2FDB87C4740","""Sanandaj""","433","[""movie_theater"",""point_of_interest"",""establishment""]"
"""Talar Molavi Uok""","35.2786088","47.0010402","0101000020E61000009D7DD415228047409D7DD41522804740","""Sanandaj""","434","[""movie_theater"",""point_of_interest"",""establishment""]"
"""زرین پخش کردستان""","35.3059813","47.0403792","0101000020E610000025B847252B85474025B847252B854740","""Sanandaj, شهرک صنعتی""","435","[""movie_theater"",""point_of_interest"",""establishment""]"
"""شرکت پخش ماد""","35.305763","47.0458613","0101000020E610000076D377C8DE85474076D377C8DE854740","""Sanandaj""","436","[""moving_company"",""point_of_interest"",""establishment""]"
"""عمارت آصف وزیری""","35.3190847","46.9962262","0101000020E61000008D351257847F47408D351257847F4740","""Sanandaj, Imam""","437","[""museum"",""point_of_interest"",""establishment""]"
"""Sanandaj Museum""","35.3183497","46.9945557","0101000020E610000074C6E6994D7F474074C6E6994D7F4740","""سنندج، حبیبی""","438","[""museum"",""point_of_interest"",""establishment""]"
"""Shikh Hama Baqer Cemetery""","35.3177958","46.9854744","0101000020E6100000CA856F06247E4740CA856F06247E4740","""Sanandaj""","439","[""museum"",""point_of_interest"",""establishment""]"
"""عمارت مشیر دیوان""","35.3247122","46.9994114","0101000020E6100000F21F77B6EC7F4740F21F77B6EC7F4740","""Sanandaj, Shohada Street""","440","[""museum"",""point_of_interest"",""establishment""]"
"""مسجد دارالسلام""","35.3273686","47.0042549","0101000020E6100000832CB06C8B804740832CB06C8B804740","""Sanandaj""","441","[""museum"",""point_of_interest"",""establishment""]"
"""Museum of Wildlife""","35.3120523","46.9723678","0101000020E61000007C574E8C767C47407C574E8C767C4740","""Sanandaj, Abidar Circular, No. باغ 28دی""","442","[""museum"",""point_of_interest"",""establishment""]"
"""مجتمع ایفل""","35.2684841","46.9805311","0101000020E6100000FF9A070B827D4740FF9A070B827D4740","""Vila Shahr, Sanandaj""","443","[""museum"",""point_of_interest"",""establishment""]"
"""اموزشگاه موسیقی مراد گورانی""","35.3112846","46.9973653","0101000020E610000026D588AAA97F474026D588AAA97F4740","""Sanandaj, خیابان فلسطین،جنب کلینیک قدس, میدان اقبال""","444","[""night_club"",""point_of_interest"",""establishment""]"
"""حیدر وکیلی فروشند فرش نو ودست دوم""","35.316292","47.002181","0101000020E610000017D68D774780474017D68D7747804740","""Sanandaj""","445","[""night_club"",""point_of_interest"",""establishment""]"
"""Grandfather's House""","35.2944109","46.9986906","0101000020E61000004CE9F417D57F47404CE9F417D57F4740","""Sanandaj, کوچه ی خاک شناسی""","446","[""night_club"",""point_of_interest"",""establishment""]"
"""ويدئو كلوپ شيرزاد""","35.3145194","47.0187407","0101000020E610000055CD62186682474055CD621866824740","""Sanandaj""","447","[""night_club"",""point_of_interest"",""establishment""]"
"""Internet gaming and club play-Astshn""","35.3147619","47.0188022","0101000020E6100000E30B491C68824740E30B491C68824740","""Sanandaj, Ali Asghar Kordestani Street""","448","[""night_club"",""point_of_interest"",""establishment""]"
"""Coffee Farid""","35.249626","47.042701","0101000020E6100000D540F33977854740D540F33977854740","""Sanandaj, جاده دوشان""","449","[""night_club"",""point_of_interest"",""establishment""]"
"""مستوره اردلان""","35.3137069","46.9891155","0101000020E6100000BB3B32569B7E4740BB3B32569B7E4740","""Sanandaj, بلوار خندق""","450","[""park"",""point_of_interest"",""establishment""]"
"""پارکینگ شبانه روزی فردوسی""","35.3143436","46.9972208","0101000020E61000000B7261EEA47F47400B7261EEA47F4740","""فردوسی, بلوار کردستان, سنندج, کردستان""","451","[""park"",""point_of_interest"",""establishment""]"
"""پارک سوار اتوبوس(ناصر خسرو)""","35.3156072","46.9966837","0101000020E610000067FADB54937F474067FADB54937F4740","""Sanandaj""","452","[""park"",""point_of_interest"",""establishment""]"
"""Shano park""","35.3073324","46.9982005","0101000020E6100000E92CB308C57F4740E92CB308C57F4740","""Sanandaj""","453","[""park"",""point_of_interest"",""establishment""]"
"""Parking""","35.3065061","46.9993377","0101000020E61000007594394CEA7F47407594394CEA7F4740","""Sanandaj""","454","[""park"",""point_of_interest"",""establishment""]"
"""Khosroabad park""","35.3146099","46.9867733","0101000020E6100000730866964E7E4740730866964E7E4740","""Sanandaj, بلوار خندق""","455","[""park"",""point_of_interest"",""establishment""]"
"""پارك استاندارد""","35.3042557","47.0010034","0101000020E6100000A61721E120804740A61721E120804740","""Sanandaj""","456","[""park"",""point_of_interest"",""establishment""]"
"""Martyrs Park""","35.3204749","46.9964084","0101000020E6100000D7BA794F8A7F4740D7BA794F8A7F4740","""Sanandaj, Farah Street""","457","[""park"",""point_of_interest"",""establishment""]"
"""پارک شطرنج""","35.3073814","46.9828244","0101000020E6100000FBDA9F30CD7D4740FBDA9F30CD7D4740","""Sanandaj, Chamran Boulevard""","458","[""park"",""point_of_interest"",""establishment""]"
"""پارک اِرم""","35.2988064","46.9888611","0101000020E6100000AF642200937E4740AF642200937E4740","""Sanandaj""","459","[""park"",""premise"",""point_of_interest"",""establishment""]"
"""Laleh""","35.3124926","47.0139218","0101000020E6100000C9D98530C8814740C9D98530C8814740","""Sanandaj""","460","[""park"",""point_of_interest"",""establishment""]"
"""park dadgostari""","35.3154964","46.9788356","0101000020E61000008C14257C4A7D47408C14257C4A7D4740","""Sanandaj""","461","[""park"",""point_of_interest"",""establishment""]"
"""بوستان جنت""","35.315042","46.9774603","0101000020E6100000B5D14A6B1D7D4740B5D14A6B1D7D4740","""Mobarak Abad, Sanandaj""","462","[""park"",""point_of_interest"",""establishment""]"
"""Emam Shafei Square, Janat Park""","35.3148461","46.9772535","0101000020E6100000663387A4167D4740663387A4167D4740","""Sanandaj, Behesht 2 Alley""","463","[""park"",""point_of_interest"",""establishment""]"
"""پارک پیشکسوت""","35.2952553","47.0033003","0101000020E61000009248EC246C8047409248EC246C804740","""Sanandaj""","464","[""park"",""point_of_interest"",""establishment""]"
"""Toos Nowzar Forest Park""","35.3054125","47.0169603","0101000020E610000049EA4EC12B82474049EA4EC12B824740","""Sanandaj""","465","[""park"",""point_of_interest"",""establishment""]"
"""Amiri'yeh""","35.3076621","46.9717054","0101000020E61000005D2CB1D7607C47405D2CB1D7607C4740","""Sanandaj, پارک جنگلی آبیدر""","466","[""park"",""point_of_interest"",""establishment""]"
"""28 Dey Garden""","35.3118811","46.9710983","0101000020E6100000C1D9F7F24C7C4740C1D9F7F24C7C4740","""Sanandaj, Abidar Circular""","467","[""park"",""point_of_interest"",""establishment""]"
"""Abidar Regional Park""","35.3071174","46.9701315","0101000020E6100000E3A8DC442D7C4740E3A8DC442D7C4740","""Sanandaj, خ محی الدین حق شناس, Abidar Circular""","468","[""campground"",""park"",""lodging"",""point_of_interest"",""establishment""]"
"""مرکز حفاظت محیط زیست آبیدر""","35.313545","46.9691223","0101000020E6100000832914330C7C4740832914330C7C4740","""Sanandaj, پارک جنگلی آبیدر""","469","[""park"",""point_of_interest"",""establishment""]"
"""مجتمع تجاری صدف""","35.309881","46.998176","0101000020E610000078D32D3BC47F474078D32D3BC47F4740","""Sanandaj, Molavi Kord Street""","470","[""parking"",""point_of_interest"",""establishment""]"
"""Car Parking""","35.3142689","46.9988318","0101000020E6100000379A6DB8D97F4740379A6DB8D97F4740","""Sanandaj""","471","[""parking"",""point_of_interest"",""establishment""]"
"""پارکینگ طبقاتی عبدالعلی سنندجی""","35.3143769","46.9988506","0101000020E6100000844B2256DA7F4740844B2256DA7F4740","""Sanandaj""","472","[""parking"",""point_of_interest"",""establishment""]"
"""پارکینگ نمکی""","35.314459","47.0000579","0101000020E6100000A04DB3E501804740A04DB3E501804740","""Sanandaj""","473","[""parking"",""point_of_interest"",""establishment""]"
"""پارکینگ و گاراژ زندی (باغچه مریم)""","35.3166222","47.0219001","0101000020E6100000BBA35A9FCD824740BBA35A9FCD824740","""فرجه، سنندج""","474","[""parking"",""point_of_interest"",""establishment""]"
"""پارکینگ تالار""","35.2830946","47.0050129","0101000020E610000070C74043A480474070C74043A4804740","""Sanandaj""","475","[""parking"",""point_of_interest"",""establishment""]"
"""انبار ایران خودرو""","35.3405918","47.0108467","0101000020E61000007EE2B66C638147407EE2B66C63814740","""Sanandaj""","476","[""parking"",""point_of_interest"",""establishment""]"
"""Sadaf""","35.3093024","46.9978967","0101000020E6100000A6A43D14BB7F4740A6A43D14BB7F4740","""Sanandaj""","477","[""premise"",""parking"",""point_of_interest"",""establishment""]"
"""پارکینگ""","35.3141907","46.998808","0101000020E6100000D87DC7F0D87F4740D87DC7F0D87F4740","""Sanandaj""","478","[""premise"",""parking"",""point_of_interest"",""establishment""]"
"""سازمان اتوبوسراني سنندج""","35.3230229","47.0037442","0101000020E61000005B46A0B07A8047405B46A0B07A804740","""Sanandaj""","479","[""parking"",""premise"",""point_of_interest"",""establishment""]"
"""Pharmacy Shafa""","35.3122783","46.9960453","0101000020E6100000D06A92697E7F4740D06A92697E7F4740","""Sanandaj""","480","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""Dr. Salavati""","35.3114383","46.997006","0101000020E610000038F581E49D7F474038F581E49D7F4740","""Sanandaj, Felestin Street""","481","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه شبانه روزی دکترخدیو""","35.3119494","46.9954214","0101000020E61000008A5EEBF7697F47408A5EEBF7697F4740","""Sanandaj, Keshavarz Street""","482","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه ی دکتر سلطانی""","35.3130078","46.9969155","0101000020E610000010B056ED9A7F474010B056ED9A7F4740","""Sanandaj""","483","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه دکتر قادری""","35.3108939","47.0001285","0101000020E610000016A6EF350480474016A6EF3504804740","""Sanandaj""","484","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه ری""","35.3153142","46.9980486","0101000020E6100000C768780EC07F4740C768780EC07F4740","""Sanandaj, Ferdowsi Street""","485","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""دارخانه ی دکتر قاضی""","35.3075841","46.9962381","0101000020E6100000BC43E5BA847F4740BC43E5BA847F4740","""Sanandaj""","486","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه دکتر عبدی""","35.315813","46.9981549","0101000020E6100000CCEB2D8AC37F4740CCEB2D8AC37F4740","""Sanandaj, Ferdowsi Street""","487","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه ی دکتر کزازی""","35.3144191","46.9897032","0101000020E61000008F5F2E98AE7E47408F5F2E98AE7E4740","""Sanandaj""","488","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه دكتر كرمي""","35.3191226","47.0015301","0101000020E6100000D4BA682332804740D4BA682332804740","""چوارباخ, Sanandaj""","489","[""pharmacy"",""veterinary_care"",""health"",""store"",""point_of_interest"",""establishment""]"
"""Dr. Sadeghi Pharmacy""","35.3021731","46.9993035","0101000020E6100000A1A3552DE97F4740A1A3552DE97F4740","""Sanandaj, Adab Street, No. Saadi""","490","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""Pharmacy Dr. Seyed""","35.3010072","46.9952095","0101000020E610000092955F06637F474092955F06637F4740","""Sanandaj, Hafez Street""","491","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه شبانه روزی""","35.3218748","46.9861647","0101000020E61000001C7C17A53A7E47401C7C17A53A7E4740","""Sanandaj""","492","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""گیاهان دارویی ابن سینا""","35.3247122","46.9994114","0101000020E6100000F21F77B6EC7F4740F21F77B6EC7F4740","""Sanandaj, Shohada Street""","493","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه دکتر فهمی""","35.3143381","47.0143195","0101000020E6100000F818AC38D5814740F818AC38D5814740","""Sanandaj, Abas Abad Circular Road""","494","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""Pastor Pharmacy""","35.2685068","46.9960275","0101000020E6100000543541D47D7F4740543541D47D7F4740","""Sanandaj, 22 Bahman Boulevard""","495","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""داروخانه پاستور""","35.2684102","46.9934566","0101000020E6100000667FFB95297F4740667FFB95297F4740","""Sanandaj, Baharan Town, 12 Farvardin Boulevard""","496","[""pharmacy"",""health"",""store"",""point_of_interest"",""establishment""]"
"""کارگاه لوله کشی اب و گاز ممتاز""","35.3029781","46.9942201","0101000020E61000004E43AF9A427F47404E43AF9A427F4740","""Sanandaj, جنب مسجد ابوبکر صدیق""","497","[""plumber"",""point_of_interest"",""establishment""]"
"""پلیس راه همدان""","35.3081781","47.0551649","0101000020E61000008DB1B8A40F8747408DB1B8A40F874740","""Sanandaj, سنندج - همدان""","498","[""police"",""point_of_interest"",""establishment""]"
"""مهمان سرای نیروی""","35.3057131","47.0000989","0101000020E6100000FE21A23D03804740FE21A23D03804740","""Sanandaj, پاسداران""","499","[""police"",""point_of_interest"",""establishment""]"
"""معاونت وظیفه عمومی""","35.3168575","46.9869821","0101000020E6100000639EF06D557E4740639EF06D557E4740","""Sanandaj""","500","[""police"",""point_of_interest"",""establishment""]"
"""سازمان نظام وظیفه عمومی""","35.3166747","46.9865406","0101000020E61000008E965EF6467E47408E965EF6467E4740","""Sanandaj, Keshavarz""","501","[""police"",""point_of_interest"",""establishment""]"
"""Traffic Police Office""","35.3191194","46.9874069","0101000020E610000021AC6B59637E474021AC6B59637E4740","""Sanandaj, Ardalan""","502","[""police"",""point_of_interest"",""establishment""]"
"""ایستگاه مهمانان نوروزی""","35.2992341","47.0030361","0101000020E61000008C1AA77C638047408C1AA77C63804740","""Sanandaj, Pasdaran Boulevard""","503","[""police"",""point_of_interest"",""establishment""]"
"""ایستگاه امیریه (آبیدر)""","35.3067423","46.9706565","0101000020E61000002D93E1783E7C47402D93E1783E7C4740","""آبیدر""","504","[""police"",""point_of_interest"",""establishment""]"
"""کلانتری 14 بهاران""","35.2646018","46.9989599","0101000020E6100000FA4102EBDD7F4740FA4102EBDD7F4740","""Baharan Town, فرهنگیان""","505","[""police"",""point_of_interest"",""establishment""]"
"""مرکز پلیس""","35.3105079","46.9988839","0101000020E61000001F80796DDB7F47401F80796DDB7F4740","""Sanandaj""","506","[""police"",""premise"",""point_of_interest"",""establishment""]"
"""پليس راه سنندج - كرمانشاه""","35.2531841","47.0152892","0101000020E6100000B2FD1AFFF4814740B2FD1AFFF4814740","""Sanandaj""","507","[""police"",""premise"",""point_of_interest"",""establishment""]"
"""Sanandaj Post Office""","35.3124331","46.9947588","0101000020E610000040B4A041547F474040B4A041547F4740","""Sanandaj""","508","[""post_office"",""finance"",""point_of_interest"",""establishment""]"
"""دفتر خدمات ارتباطی و پست""","35.2693729","47.0048264","0101000020E61000002614C7269E8047402614C7269E804740","""Sanandaj, Bustan Street""","509","[""post_office"",""finance"",""point_of_interest"",""establishment""]"
"""Tayeb Real Estate مشاور معاملات املاک ومستغلات طیب""","35.3198937","46.9931636","0101000020E6100000EEC91EFC1F7F4740EEC91EFC1F7F4740","""Sanandaj, Emam St, No. 90,""","510","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""املاک و موتور سیکلت امجدی""","35.331032","46.9955085","0101000020E6100000ED3191D26C7F4740ED3191D26C7F4740","""Shahin Dej, کمربندی سه راه, کارگر""","511","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""املاک امجدی""","35.3313283","46.9960507","0101000020E610000036D4DE967E7F474036D4DE967E7F4740","""سه راه فاطمیه""","512","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""مشاور املاک رضاشافعی""","35.3177179","46.9710397","0101000020E61000000F4F65074B7C47400F4F65074B7C4740","""Sanandaj, Shebli Boulevard""","513","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""املاک عمارت""","35.3208795","47.001912","0101000020E610000027BC04A73E80474027BC04A73E804740","""Sanandaj, چوارباخ, Keshavarz, شرکت ملی پخش فراورده های نفتی""","514","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""مشاورین مسکن آ.ب.آ""","35.2991679","46.9913431","0101000020E6100000BFCEA854E47E4740BFCEA854E47E4740","""Sanandaj, Sa'di Street""","515","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""مشاور املاک آبیدر""","35.3200057","46.9751361","0101000020E610000011537D42D17C474011537D42D17C4740","""Sanandaj, خیابان بروجردی""","516","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""املاک کاظمی""","35.2824465","46.9904998","0101000020E6100000E5D88BB2C87E4740E5D88BB2C87E4740","""Zagros Town, Sanandaj""","517","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""املاک ساحل سبز""","35.2903444","47.0294","0101000020E61000004F401361C38347404F401361C3834740","""Sanandaj""","518","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""مشاور املاک امیر امانی""","35.2641877","47.0081652","0101000020E6100000907BA98E0B814740907BA98E0B814740","""Baharan Town, Sanandaj""","519","[""real_estate_agency"",""point_of_interest"",""establishment""]"
"""khaterekhob""","35.3077048","46.9939227","0101000020E610000042A0E9DB387F474042A0E9DB387F4740","""Sanandaj""","520","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""Cofe Restaurant Cactus""","35.2783588","47.004844","0101000020E61000007BCA6ABA9E8047407BCA6ABA9E804740","""Sanandaj""","521","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""رستوران هشت چنار""","35.3031667","47.064857","0101000020E610000056F5F23B4D88474056F5F23B4D884740","""سنندج - همدان""","522","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""رستوران هشت چنار""","35.3029729","47.0648289","0101000020E6100000F7AA3A504C884740F7AA3A504C884740","""سنندج - همدان""","523","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""جەرگ و دڵی کۆساڵان""","35.3114","46.9967973","0101000020E6100000DC1ECE0D977F4740DC1ECE0D977F4740","""Sanandaj, Felestin Street""","524","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""رستوران فردو""","35.3108548","46.9957134","0101000020E610000030986489737F474030986489737F4740","""Sanandaj""","525","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""رستوران دهكده""","35.3127412","46.9956064","0101000020E61000001AD8CF07707F47401AD8CF07707F4740","""Sanandaj""","526","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""Olympic Restaurant""","35.310341","46.9954892","0101000020E6100000B7C2AA306C7F4740B7C2AA306C7F4740","""Sanandaj, Hasan Abad""","527","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""کبابی بهار""","35.3102266","46.9954696","0101000020E6100000C314408C6B7F4740C314408C6B7F4740","""Sanandaj, میدان اقبال""","528","[""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""کافه رستوران زیتون""","35.3098865","46.9952648","0101000020E6100000146E43D6647F4740146E43D6647F4740","""Sanandaj""","529","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""پیتزا نارنج""","35.3097787","46.9969874","0101000020E610000013C37A489D7F474013C37A489D7F4740","""Sanandaj""","530","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""فست فود شهروند Fast Food Shahrvand""","35.3113751","46.9935451","0101000020E6100000EFCC5F7C2C7F4740EFCC5F7C2C7F4740","""Sanandaj""","531","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""Restaurant Abidar""","35.3108476","46.9986802","0101000020E6100000D514B7C0D47F4740D514B7C0D47F4740","""Sanandaj""","532","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""اغذیه طلایی""","35.3087902","46.9974696","0101000020E61000008A607715AD7F47408A607715AD7F4740","""Sanandaj, پاسداران""","533","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""فلافل ونیز شعبه نمکی""","35.314958","46.9981072","0101000020E610000079F30AFAC17F474079F30AFAC17F4740","""Sanandaj, Namaki Boulevard""","534","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""Morvarid Restaurant""","35.3146065","46.9990068","0101000020E6100000A53D6F74DF7F4740A53D6F74DF7F4740","""Sanandaj, Namaki Boulevard""","535","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""Hot Pizza""","35.3115403","46.9912864","0101000020E61000001B7C0679E27E47401B7C0679E27E4740","""Sanandaj, Mawlavi Kurd Square""","536","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""Sheyda Restaurant""","35.3077646","46.9968716","0101000020E6100000D527147D997F4740D527147D997F4740","""Sanandaj, Farid Tarif""","537","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""Anahita Restaurant""","35.3113766","46.9912138","0101000020E6100000042C0318E07E4740042C0318E07E4740","""Sanandaj, Abidar Street""","538","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""رستوران فست فودگل سرخ""","35.3095231","47.0006305","0101000020E6100000A77004A914804740A77004A914804740","""Sanandaj, Sayed Qutb""","539","[""restaurant"",""food"",""point_of_interest"",""establishment""]"
"""بتون همدان""","35.2709335","46.9943897","0101000020E6100000587D6429487F4740587D6429487F4740","""Baharan Town, Sanandaj""","540","[""rv_park"",""lodging"",""point_of_interest"",""establishment""]"
"""گاج نمايندگي سنندج""","35.3123787","46.994214","0101000020E6100000D79C8367427F4740D79C8367427F4740","""Sanandaj, ابتداي خيابان كشاورز‘""","541","[""school"",""point_of_interest"",""establishment""]"
"""دانشجو بازار""","35.3048352","47.0003932","0101000020E6100000059266E20C804740059266E20C804740","""Sanandaj""","542","[""school"",""point_of_interest"",""establishment""]"
"""آموزشگاه برنا""","35.3037041","47.0001314","0101000020E6100000F259434E04804740F259434E04804740","""Sanandaj, سه راه کوچه پروین اعتصامی(مابین بانک توسعه صادرات و بانک پارسیان""","543","[""school"",""point_of_interest"",""establishment""]"
"""دبیرستان دکتر مظفر پرتوماه""","35.3066971","47.0096759","0101000020E61000009907550F3D8147409907550F3D814740","""Sanandaj""","544","[""school"",""point_of_interest"",""establishment""]"
"""شرکت ژوان بتن زاگرس""","35.3034912","47.0087054","0101000020E6100000382630421D814740382630421D814740","""Sanandaj""","545","[""school"",""point_of_interest"",""establishment""]"
"""مدرسه نمونه دولتي""","35.3312873","47.0056902","0101000020E61000002F74DB74BA8047402F74DB74BA804740","""Iran""","546","[""school"",""point_of_interest"",""establishment""]"
"""دبیرستان فرزانگان دوره اول""","35.3201583","46.9685449","0101000020E6100000921A7F47F97B4740921A7F47F97B4740","""Sanandaj""","547","[""school"",""point_of_interest"",""establishment""]"
"""فرزانگان""","35.3214315","46.967","0101000020E6100000B29DEFA7C67B4740B29DEFA7C67B4740","""Sanandaj""","548","[""school"",""point_of_interest"",""establishment""]"
"""دبیرستان هوشمند دانشمند""","35.2740471","46.9803634","0101000020E61000000099428C7C7D47400099428C7C7D4740","""Sanandaj, Vila Shahr, Resalat Street""","549","[""school"",""point_of_interest"",""establishment""]"
"""مدرسه ی صالحین""","35.2689629","46.9995007","0101000020E6100000206A91A3EF7F4740206A91A3EF7F4740","""Baharan Town, Sanandaj""","550","[""school"",""point_of_interest"",""establishment""]"
"""مهد نونهالان""","35.3115609","46.9957379","0101000020E61000009FF1E956747F47409FF1E956747F4740","""Sanandaj, میدان اقبال""","551","[""school"",""point_of_interest"",""establishment""]"
"""Talent martyr Beheshti""","35.310901","46.997775","0101000020E610000019E25817B77F474019E25817B77F4740","""Sanandaj, Felestin Street""","552","[""school"",""point_of_interest"",""establishment""]"
"""مدرسه تیزهوشان ناحیه یک""","35.310846","46.9978786","0101000020E61000006B30687CBA7F47406B30687CBA7F4740","""Sanandaj""","553","[""school"",""point_of_interest"",""establishment""]"
"""High school talent martyr Beheshti second term District 1""","35.3105344","46.9976689","0101000020E61000003FDE509DB37F47403FDE509DB37F4740","""Sanandaj, Molavi Kord Street""","554","[""school"",""point_of_interest"",""establishment""]"
"""آزمون هاي سراسري گاج سنندج""","35.312562","46.9940507","0101000020E61000007088A70D3D7F47407088A70D3D7F4740","""Sanandaj, Keshavarz Street""","555","[""school"",""point_of_interest"",""establishment""]"
"""اموزشگاه مجد کردستان""","35.3128451","46.9932421","0101000020E61000005441A08E227F47405441A08E227F4740","""Sanandaj, Keshavarz Street""","556","[""school"",""point_of_interest"",""establishment""]"
"""دانشگاه ازاد""","35.3109095","46.9995184","0101000020E610000008E00B38F07F474008E00B38F07F4740","""Sanandaj, Felestin Street""","557","[""school"",""point_of_interest"",""establishment""]"
"""دبستان غیردولتی راه تربیت ۲""","35.3098901","46.9987483","0101000020E6100000C2B7FAFBD67F4740C2B7FAFBD67F4740","""Sanandaj""","558","[""school"",""point_of_interest"",""establishment""]"
"""هنرستان غیر انتفاعی جوان""","35.31072","46.9996053","0101000020E610000042340411F37F474042340411F37F4740","""Sanandaj""","559","[""school"",""point_of_interest"",""establishment""]"
"""آموزشگاه تعلیم رانندگی فجر""","35.308434","46.9985532","0101000020E610000078A85C97D07F474078A85C97D07F4740","""Sanandaj""","560","[""school"",""point_of_interest"",""establishment""]"
"""کفش فرخ""","35.3276009","47.0015432","0101000020E6100000FEC34C9132804740FEC34C9132804740","""Sanandaj, Shohada Street""","561","[""shoe_store"",""store"",""point_of_interest"",""establishment""]"
"""گروه کردوب آبیدر""","35.3081631","46.9998274","0101000020E610000086522058FA7F474086522058FA7F4740","""Sanandaj, Sayed Qutb""","562","[""shopping_mall"",""point_of_interest"",""establishment""]"
